Diff Between Pulses ;  ACC
0.7350122499999999;0.7350122499999999;0
0.8650144166666666;1.6000266666666665;1
0.8150135833333332;2.4150402499999997;2
0.7700128333333334;3.185053083333333;3
0.7450124166666665;3.9300654999999995;4
0.7300121666666666;4.660077666666666;5
0.6900114999999998;5.350089166666666;6
0.7200120000000005;6.070101166666666;7
0.7600126666666664;6.830113833333333;8
0.850014166666667;7.680128;9
0.8850147499999999;8.56514275;10
0.9550159166666656;9.520158666666665;11
0.9600160000000013;10.480174666666667;12
0.9300154999999997;11.410190166666666;13
0.890014833333332;12.300204999999998;14
0.8650144166666678;13.165219416666666;15
0.8100135000000002;13.975232916666666;16
0.7650127499999986;14.740245666666665;17
0.7350122500000005;15.475257916666665;18
0.7400123333333344;16.21527025;19
0.7400123333333326;16.955282583333332;20
0.7450124166666647;17.700294999999997;21
0.7600126666666682;18.460307666666665;22
0.7950132500000002;19.255320916666665;23
0.8250137500000001;20.080334666666666;24
0.8450140833333322;20.925348749999998;25
0.8600143333333357;21.785363083333333;26
0.875014583333332;22.660377666666665;27
0.875014583333332;23.535392249999997;28
0.8650144166666678;24.400406666666665;29
0.8600143333333321;25.260420999999997;30
0.840014;26.100434999999997;31
0.8350139166666679;26.935448916666665;32
0.8350139166666644;27.77046283333333;33
0.8500141666666678;28.620476999999998;34
0.840014;29.460490999999998;35
0.8450140833333322;30.30550508333333;36
0.8300138333333358;31.135518916666665;37
0.8200136666666644;31.95553258333333;38
0.7950132500000038;32.750545833333334;39
0.7950132499999967;33.54555908333333;40
0.8100135000000037;34.355572583333334;41
0.8300138333333322;35.185586416666666;42
0.8650144166666607;36.05060083333333;43
0.8850147500000034;36.93561558333333;44
0.890014833333332;37.82563041666666;45
0.8950149166666677;38.72064533333333;46
0.8850147500000034;39.60566008333333;47
0.8600143333333321;40.465674416666666;48
0.8300138333333322;41.29568825;49
0.820013666666668;42.115701916666666;50
0.8150135833333323;42.9307155;51
0.8150135833333323;43.74572908333333;52
0.8000133333333324;44.54574241666666;53
0.8100135000000037;45.355755916666666;54
0.8100134999999966;46.16576941666666;55
0.8250137499999965;46.99078316666666;56
0.8350139166666679;47.82579708333333;57
0.805013416666668;48.630810499999995;58
0.8250137500000037;49.45582425;59
0.8300138333333322;50.28583808333333;60
0.8650144166666678;51.1508525;61
0.9050150833333319;52.05586758333333;62
0.9200153333333319;52.97588291666666;63
0.9200153333333319;53.895898249999995;64
0.9150152500000033;54.8109135;65
0.8850147499999963;55.695928249999994;66
0.8650144166666678;56.56094266666666;67
0.8450140833333322;57.405956749999994;68
0.8100135000000037;58.21597025;69
0.7650127499999968;58.980982999999995;70
0.7750129166666682;59.75599591666666;71
0.7600126666666682;60.51600858333333;72
0.7750129166666611;61.29102149999999;73
0.7900131666666681;62.08103466666666;74
0.8150135833333323;62.89604824999999;75
0.8250137500000037;63.721061999999996;76
0.8300138333333322;64.55107583333333;77
0.8450140833333393;65.39608991666667;78
0.8450140833333251;66.24110399999999;79
0.8350139166666679;67.07611791666666;80
0.8300138333333393;67.90613175;81
0.8150135833333252;68.72114533333333;82
0.8150135833333394;69.53615891666666;83
0.8100134999999966;70.34617241666666;84
0.8100134999999966;71.15618591666666;85
0.7750129166666682;71.93119883333333;86
0.7750129166666682;72.70621175;87
0.7650127499999968;73.47122449999999;88
0.7700128333333396;74.24123733333333;89
0.7850130833333253;75.02625041666666;90
0.765012750000011;75.79126316666667;91
0.7550125833333254;76.54627574999999;92
0.7450124166666683;77.29128816666666;93
0.7450124166666683;78.03630058333333;94
0.7400123333333255;78.77631291666665;95
0.7450124166666683;79.52132533333332;96
0.7350122500000111;80.25633758333333;97
0.7300121666666541;80.98634974999999;98
0.7200120000000112;81.70636175;99
0.6850114166666543;82.39137316666665;100
0.7000116666666685;83.09138483333332;101
0.6950115833333399;83.78639641666666;102
0.6650110833333258;84.45140749999999;103
0.6850114166666685;85.13641891666666;104
0.68001133333334;85.81643025;105
0.6450107499999973;86.461441;106
0.6700111666666686;87.13145216666666;107
0.6600109999999972;87.79146316666666;108
0.6350105833333402;88.42647375;109
0.6450107499999973;89.0714845;110
0.6400106666666687;89.71149516666667;111
0.6350105833333259;90.34650574999999;112
0.6450107499999973;90.99151649999999;113
0.6400106666666687;91.63152716666666;114
0.6450107499999973;92.27653791666665;115
0.6350105833333402;92.9115485;116
0.6400106666666687;93.55155916666666;117
0.6300104999999974;94.18156966666666;118
0.6400106666666687;94.82158033333333;119
0.6450107499999973;95.46659108333333;120
0.6550109166666687;96.121602;121
0.6400106666666687;96.76161266666666;122
0.6550109166666545;97.41662358333332;123
0.6350105833333402;98.05163416666666;124
0.6550109166666687;98.70664508333333;125
0.6350105833333259;99.34165566666665;126
0.6500108333333401;99.9916665;127
0.6400106666666687;100.63167716666666;128
0.6550109166666687;101.28668808333333;129
0.6600109999999972;101.94669908333333;130
0.6450107499999973;102.59170983333333;131
0.6500108333333259;103.24172066666665;132
0.6450107500000115;103.88673141666666;133
0.6350105833333259;104.52174199999999;134
0.6150102499999974;105.13675224999999;135
0.6300105000000116;105.76676275;136
0.6150102499999974;106.381773;137
0.620010333333326;107.00178333333332;138
0.6200103333333402;107.62179366666666;139
0.620010333333326;108.24180399999999;140
0.5950099166666689;108.83681391666666;141
0.6100101666666689;109.44682408333333;142
0.5900098333333261;110.03683391666665;143
0.6100101666666689;110.64684408333332;144
0.5950099166666689;111.24185399999999;145
0.6100101666666689;111.85186416666666;146
0.620010333333326;112.47187449999998;147
0.6200103333333402;113.09188483333332;148
