ecg
-26.025787747005417
-25.342183566033416
-22.90074006256199
-18.21316853589685
-13.037308308537423
-7.666132600900283
-2.9785610742351416
-0.34180209048599985
0.9277485313191425
0.7324330510414282
0.6347753109025711
0.537117570763714
0.04882887006942855
0.537117570763714
1.513694972152285
2.783245593957427
2.8809033340962844
1.0254062714579995
-1.2207217517357138
-3.36919203479057
-3.466849774929427
-1.416037232013428
1.8066681925688564
6.39658197909514
10.693522545204852
14.990463111314565
19.385061417563133
23.291371023117417
25.92813000686656
25.439841306172273
23.779659723811704
23.096055542839704
24.65857938506142
28.369573510337986
30.71335927367056
30.615701533531702
28.760204470893417
26.807049668116274
25.439841306172273
22.119478141451133
16.84596017395285
10.595864805065995
4.443427176317998
0.04882887006942855
-3.662165255207141
-8.05676356145571
-13.916227969787137
-20.263981078812847
-24.365606164644845
-25.92813000686656
-25.24452582589456
-23.779659723811704
-22.510109102006563
-20.263981078812847
-18.11551079575799
-15.771725032425422
-13.13496604867628
-11.181811245899137
-10.205233844510566
-10.79118028534371
-10.498207064927138
-9.228656443121995
-8.252079041733426
-7.861448081177996
-8.154421301594567
-7.080186160067139
-3.8574807354848555
0.04882887006942855
3.466849774929427
5.224689097428855
6.201266498817426
6.201266498817426
4.541084916456855
2.783245593957427
1.0254062714579995
0.6347753109025711
1.7090104524299992
2.9785610742351416
3.8574807354848555
2.5879301136797133
0.43945983062485694
-1.416037232013428
-3.076218814373999
-3.466849774929427
-3.662165255207141
-2.9785610742351416
-1.2207217517357138
1.1230640115968566
3.466849774929427
4.541084916456855
6.298924238956283
9.71694514381628
14.404516670481422
19.775692378118563
24.17029068436713
26.807049668116274
25.92813000686656
21.045242999923705
13.525597009231708
2.8809033340962844
-9.81460288395514
-23.682001983672848
-36.67048142214084
-45.362020294499125
-48.291752498664835
-43.604180971999696
-32.95948729686427
-22.21713588158999
-15.576409552147707
-14.306858930342566
-14.209201190203707
-12.939650568398566
-9.81460288395514
-1.9043259327077133
14.306858930342566
45.75265125505455
89.21034561684596
120.65613794155794
109.32784008545052
47.60814831769284
-29.736781872281988
-76.51483939879454
-75.73357747768368
-45.069047074082555
-13.623254749370565
4.638742656595713
10.986495765621424
11.47478446631571
10.888838025482567
9.619287403677424
8.838025482566568
8.838025482566568
10.205233844510566
13.525597009231708
16.064698252841993
17.52956435492485
18.994430457007706
20.84992751964599
22.21713588158999
21.14290074006256
19.48271915770199
18.89677271686885
20.16632333867399
23.779659723811704
26.416418707560844
26.318760967421987
22.705424582284277
17.82253757534142
14.50217441062028
11.377126726176853
8.349736781872283
5.0293736171511405
1.3183794918745708
-2.197299153124285
-5.322346837567712
-6.6895551995117115
-7.080186160067139
-7.470817120622568
-8.252079041733426
-11.767757686732281
-17.13893339436942
-22.998397802700847
