Features collected of individuals 
Mean ; SDNN ; RMSSD ; SDSD ; Median ; Var ; Range ; CVSD ; CVNNI  ; Activity
0.6382606375;0.10416854313089956;0.09727362182333031;0.09371976987593195;0.6175102916666666;0.01085108537801408;0.4950082499999988;0.1524042312938816;0.1632069048452006;0
0.6140102333333333;0.028727872648281867;0.013524083458191474;0.013084221113723454;0.6150102500000001;0.0008252906668959014;0.09500158333333175;0.02202582746019077;0.046787286414306566;0
0.6117601958333333;0.027923055740431336;0.014235109180811212;0.013989742484806545;0.6125102083333336;0.0007796970418832354;0.09500158333333175;0.023269100012988417;0.04564379299374789;0
0.6105101749999999;0.02665120698074707;0.015304193327267571;0.01526794888721582;0.6125102083333336;0.0007102868335306214;0.09500158333333175;0.02506787594042568;0.04365399312263235;0
0.6112601874999999;0.027857004658593185;0.016662557829170515;0.01656041571027818;0.6125102083333336;0.0007760127085488823;0.09500158333333175;0.02725935398691497;0.04557307220109635;0
0.6140102333333333;0.03173130421124128;0.017244661011917024;0.01695304402855764;0.6125102083333336;0.0010068756669463386;0.11000183333333169;0.028085299032068835;0.05167878723938958;0
0.6172602875000001;0.03548502090577239;0.017244661011917066;0.016846497373728425;0.6125102083333336;0.0012591867086831031;0.11500191666666737;0.02793742179941726;0.05748793762432414;0
0.6197603291666667;0.03704522068204211;0.01780774644421409;0.01757088650914738;0.6125102083333336;0.0013723483753812003;0.11500191666666737;0.028733278988925425;0.059773462318656836;0
0.6222603708333333;0.03802676744174192;0.017807746444214116;0.01764953903524693;0.6200103333333327;0.0014460350420683232;0.11500191666666737;0.028617837932320707;0.06111070096078324;0
0.6235103916666667;0.038186470122348846;0.01806451401940562;0.018056844940724435;0.6275104583333326;0.0014582065004050413;0.11500191666666737;0.028972274176727826;0.06124432027552096;0
0.6230103833333333;0.03816234182722364;0.018317682716249863;0.018270362351184916;0.6225103749999992;0.001456364333737863;0.11500191666666737;0.029401889930378955;0.06125474446034296;0
0.6210103499999999;0.037996477912227;0.018064514019405776;0.017786344064354274;0.6150102500000001;0.0014437323337343545;0.11500191666666737;0.02908890974104663;0.06118493502117478;0
0.6177602958333334;0.03679574307864171;0.016741341047772983;0.016639682543985793;0.6075101250000001;0.0013539267087094092;0.11500191666666737;0.027100059943460108;0.05956314014808245;0
0.6157602625;0.03689573654744036;0.015769987319876944;0.01575021303332822;0.6025100416666671;0.0013612953753781266;0.11500191666666737;0.025610596006716075;0.05991899574299074;0
0.6145102416666667;0.037519041837325844;0.015769987319876826;0.015750213033328117;0.600010000000001;0.001407678500391007;0.11500191666666737;0.02566269241844639;0.06105519370282127;0
0.6132602208333334;0.03843291179111491;0.015559991433178422;0.015551087288567616;0.600010000000001;0.0014770887087436194;0.11500191666666737;0.025372575791781517;0.06266982674808101;0
