ppg
-48.19409475852598
-49.073014419775696
-44.97138933394369
-42.04165712977798
-41.74868390936141
-40.86976424811169
-41.065079728389414
-41.943999389639124
-42.72526131074998
-42.529945830472265
-43.50652323186084
-44.19012741283284
-44.97138933394369
-45.75265125505455
-45.55733577477684
-45.55733577477684
-45.55733577477684
-45.55733577477684
-45.55733577477684
-45.55733577477684
-43.604180971999696
-42.04165712977798
-42.43228809033341
-37.549401083390556
-33.838406958113985
-34.61966887922484
-27.783627069504846
-22.60776684214542
-15.185778591592278
-8.252079041733426
-9.71694514381628
1.0254062714579995
9.130998702983138
7.275501640344854
18.21316853589685
26.22110322728313
34.0337224383917
41.84634164950027
40.08850232700084
47.11985961699855
52.19806210421912
51.02616922255284
57.08094911116198
61.37788967727169
63.33104448004883
65.6748302433814
65.18654154268711
67.13969634546426
68.60456244754711
68.21393148699168
69.28816662851911
69.9717708094911
70.75303273060197
71.53429465171283
71.33897917143511
70.36240177004655
69.58113984893568
69.67879758907453
68.70222018768597
67.92095826657511
66.16311894407569
64.60059510185397
64.9912260624094
61.08491645685512
58.057526512550545
58.74113069352254
53.760585946440834
50.04959182116426
46.14328221560998
42.236972610055695
43.018234531166556
37.15877012283513
32.6665140764477
33.64309147783627
28.66254673075456
24.95155260547799
22.021820401312276
18.799114976729992
19.48271915770199
15.576409552147707
12.549019607843137
13.232623788815136
10.205233844510566
8.05676356145571
5.615320057984283
3.2715342946517127
3.8574807354848555
0.8300907911802854
-1.2207217517357138
-0.7324330510414282
-3.7598229953459983
-5.908293278400855
-8.349736781872283
-10.693522545204852
-10.10757610437171
-13.13496604867628
-15.283436331731137
-14.795147631036851
-17.82253757534142
-19.971007858396277
-23.291371023117417
-26.416418707560844
-25.63515678644999
-28.66254673075456
-30.908674753948272
-30.322728313115128
-32.37354085603113
-33.838406958113985
-35.4009308003357
-36.96345464255741
-36.57282368200198
-38.525978484779124
-39.99084458686198
-39.69787136644541
-41.651026169222554
-43.11589227130541
-43.70183871213855
-44.48310063324941
-44.28778515297169
-46.240939955748836
-47.705806057831694
-47.412832837415124
-48.38941023880369
-49.073014419775696
-50.83085374227512
-52.39337758449683
-52.002746623941405
-52.97932402532997
-53.760585946440834
-53.56527046616312
-54.54184786755169
-55.22545204852369
-56.006713969634546
-56.7879758907454
-56.59266041046769
-57.56923781185626
-58.25284199282826
-58.057526512550545
-57.178606851300835
-56.39734493018997
-55.61608300907912
-54.7371633478294
-54.932478828107115
-52.002746623941405
-49.75661860074769
-50.24490730144198
-45.362020294499125
-41.651026169222554
-35.79156176089113
-30.420386053253985
-31.592278934920273
-23.682001983672848
-17.724879835202564
-19.092088197146563
-9.228656443121995
-1.9043259327077133
5.0293736171511405
12.060730907148852
10.498207064927138
17.52956435492485
22.60776684214542
21.43587396047913
27.49065384908827
31.885252155336843
34.717326619363696
37.84237430380713
37.15877012283513
39.20958266575113
40.57679102769512
40.28381780727855
41.26039520866713
42.04165712977798
41.84634164950027
41.84634164950027
41.84634164950027
40.86976424811169
40.08850232700084
40.28381780727855
38.33066300450141
36.86579690241855
33.3501182574197
30.22507057297627
30.908674753948272
23.096055542839704
17.236591134508277
18.506141756313422
7.763790341039139
-0.24414435034714274
-8.935683222705425
-17.52956435492485
-15.674067292286564
-22.705424582284277
-27.881284809643702
-26.709391927977418
-29.834439612420844
-31.9829098954757
-30.518043793392845
-29.834439612420844
-30.029755092698558
-25.146868085755703
-21.43587396047913
-22.314793621728846
-18.310826276035705
-15.381094071869994
-14.11154345006485
-12.45136186770428
-12.84199282825971
-15.576409552147707
-17.82253757534142
-17.334248874647134
-19.385061417563133
-20.752269779507134
-23.291371023117417
-25.63515678644999
-25.146868085755703
-28.076600289921416
-30.22507057297627
-29.736781872281988
-32.764171816586554
-34.91264209964141
-37.256427862973986
-39.600213626306555
-39.11192492561227
-41.065079728389414
