Features collected of individuals 
Mean ; SDNN ; RMSSD ; SDSD ; Median ; Var ; Range ; CVSD ; CVNNI  ; Activity
0.7842630708333334;0.09549580467678366;0.08566447631333728;0.0853238510817793;0.8000133333333332;0.009119448710866415;0.44000733333333275;0.10922926183724664;0.12176501511834902;0
0.790513175;0.08257351372298853;0.0790749012123113;0.07906789444244132;0.8000133333333332;0.006818385168560576;0.3150052499999987;0.10002983342094368;0.10445558193636499;0
0.7882631375;0.0858604801041455;0.07515898150965745;0.07471491843426092;0.8000133333333332;0.007372022043714364;0.34000566666666643;0.0953475786626613;0.10892362717411164;0
0.7802630041666665;0.0914874310711127;0.07513271592034948;0.07459803570718372;0.7900131666666663;0.008369950043991596;0.3450057500000021;0.09629152672769925;0.11725204268632825;0
0.7735128916666667;0.09374112314831479;0.07500124999999983;0.07443353329469114;0.7700128333333325;0.008787398169107518;0.3450057500000021;0.09696186166774379;0.12118883105662712;0
0.77101285;0.0921055952101884;0.08009174427980516;0.07999440771038478;0.7700128333333325;0.008483440669023082;0.3450057500000021;0.10387861146517229;0.11946051899159452;0
0.7692628208333332;0.09023912885916988;0.08061576046368621;0.0805947105598451;0.7700128333333325;0.008143100377261866;0.3450057500000021;0.10479612205404146;0.11730597971888841;0
0.7680127999999998;0.0887856651465929;0.07879150759054548;0.07874754745255608;0.7700128333333325;0.007882894335522922;0.3450057500000021;0.10259139898520638;0.1156044080861581;0
0.7705128416666666;0.09056843730357578;0.07871632085144539;0.0786947628719629;0.7700128333333325;0.008202641835611736;0.3450057500000021;0.10216094605402963;0.11754306016194446;0
0.7707628458333332;0.09071904638655538;0.07860759082333973;0.07857939331877424;0.7700128333333325;0.008229945377285986;0.3450057500000021;0.10198674112054636;0.11770033659117518;0
0.7715128583333334;0.09090487611946552;0.07797734180531031;0.07790225827144469;0.7750129166666664;0.008263696502295373;0.3450057500000021;0.10107069631186895;0.11782678038036005;0
0.7735128916666666;0.09049867311518019;0.07777458347695236;0.07767434324258558;0.7850130833333324;0.008190009835608237;0.3450057500000021;0.10054723627084436;0.11699698103309594;0
0.7747629124999998;0.08959817730975257;0.07858247791364505;0.07856088320618149;0.7850130833333324;0.008027833377229862;0.3450057500000021;0.10142777441433745;0.1156459296956249;0
0.7765129416666667;0.08818638312589298;0.0781711583750507;0.0781711583750507;0.7850130833333324;0.007776838168826784;0.3450057500000021;0.10066948556873788;0.1135671775625714;0
0.7780129666666666;0.08751687076669343;0.04961778075801497;0.04805144356532335;0.7850130833333324;0.007659202668794118;0.3450057500000021;0.06377500489561032;0.11248767631939652;0
0.7682628041666667;0.0721719616133127;0.04301234319565143;0.042805753636264356;0.7850130833333324;0.005208792043113483;0.23000383333333652;0.05598649701947609;0.09394176214426715;0
0.7672627875;0.07073929867046987;0.04421909467499761;0.04420656358167479;0.7850130833333324;0.005004048376389941;0.21000350000000267;0.05763226810344638;0.09219696279153883;0
0.7695128249999998;0.07366297239120333;0.043634972600680576;0.04340502639456318;0.7850130833333324;0.005426233501507184;0.23500391666666687;0.056704672336917304;0.09572676373678807;0
