ecg
-1.6113527122911422
-1.9043259327077133
2.0019836728465705
-0.14648661020828566
-2.490272373540856
0.8300907911802854
0.9277485313191425
-2.0996414129854277
-0.34180209048599985
1.416037232013428
-1.2207217517357138
-1.3183794918745708
1.1230640115968566
-0.24414435034714274
-1.7090104524299992
0.24414435034714274
0.34180209048599985
-1.513694972152285
-0.34180209048599985
0.6347753109025711
-0.9277485313191425
-0.9277485313191425
0.537117570763714
-0.24414435034714274
-1.1230640115968566
0.04882887006942855
0.04882887006942855
-1.1230640115968566
-0.43945983062485694
0.24414435034714274
-0.7324330510414282
-0.7324330510414282
0.14648661020828566
-0.24414435034714274
-0.8300907911802854
-0.04882887006942855
0.04882887006942855
-0.7324330510414282
-0.34180209048599985
-26.025787747005417
-156.1058976119631
-394.4884412909133
-574.0810254062715
-562.6550698100252
-420.9536888685435
-275.63897154192415
-186.0868238345922
-135.01182574196994
-95.55809872587167
-70.75303273060197
-56.49500267032883
-39.20958266575113
-25.63515678644999
-21.728847180895706
-15.967040512703136
-7.666132600900283
-6.6895551995117115
-7.177843900205997
-2.8809033340962844
-1.7090104524299992
-3.7598229953459983
-1.3183794918745708
1.0254062714579995
-0.7324330510414282
-0.6347753109025711
1.416037232013428
0.04882887006942855
-1.1230640115968566
0.8300907911802854
0.9277485313191425
-0.6347753109025711
0.7324330510414282
1.9043259327077133
0.04882887006942855
-0.04882887006942855
1.2207217517357138
0.34180209048599985
-0.34180209048599985
1.0254062714579995
1.416037232013428
0.34180209048599985
0.7324330510414282
1.0254062714579995
-0.04882887006942855
-0.04882887006942855
0.8300907911802854
0.6347753109025711
0.43945983062485694
16.064698252841993
96.43701838712138
236.47821774624248
327.98352025635154
355.8159761959258
394.8790722514687
416.55909056229495
365.7770656900893
265.1895933470665
172.12176699473565
121.4373998626688
92.62836652170596
62.64744029907683
45.16670481422141
39.014267185473415
25.732814526588847
14.599832150759136
15.088120851453422
11.767757686732281
3.662165255207141
4.541084916456855
6.39658197909514
0.9277485313191425
-0.04882887006942855
3.466849774929427
0.9277485313191425
-1.8066681925688564
1.3183794918745708
1.416037232013428
-1.9043259327077133
-0.24414435034714274
1.513694972152285
-1.2207217517357138
-1.416037232013428
1.1230640115968566
-0.14648661020828566
-1.7090104524299992
0.34180209048599985
0.43945983062485694
-1.513694972152285
-0.34180209048599985
0.7324330510414282
-0.9277485313191425
-1.0254062714579995
0.43945983062485694
-0.34180209048599985
-1.2207217517357138
0.04882887006942855
0.14648661020828566
-1.0254062714579995
-0.34180209048599985
0.34180209048599985
-0.6347753109025711
-0.7324330510414282
0.24414435034714274
-0.24414435034714274
-0.8300907911802854
-0.04882887006942855
-0.04882887006942855
-0.8300907911802854
-0.34180209048599985
0.04882887006942855
-0.537117570763714
-0.537117570763714
0.04882887006942855
-0.24414435034714274
-0.6347753109025711
-0.14648661020828566
-8.44739452201114
-91.35881589990082
-303.86205844205386
-522.3224231326772
-577.0107576104372
-474.17715724422067
-327.10460059510183
-219.68108644235903
-156.9848172732128
-110.69504844739453
-79.73754482337682
-63.03807125963226
-45.26436255436027
-29.150835431448844
-23.87731746395056
-19.092088197146563
-10.205233844510566
-7.666132600900283
-8.252079041733426
-3.36919203479057
-0.6347753109025711
-3.2715342946517127
-2.197299153124285
0.6347753109025711
-1.1230640115968566
-1.7090104524299992
1.2207217517357138
1.1230640115968566
-0.6347753109025711
0.8300907911802854
1.416037232013428
-0.6347753109025711
-0.04882887006942855
1.513694972152285
0.34180209048599985
0.04882887006942855
1.513694972152285
0.8300907911802854
-0.43945983062485694
0.537117570763714
1.1230640115968566
0.04882887006942855
0.34180209048599985
1.513694972152285
0.6347753109025711
