ppg
0.8300907911802854
1.6113527122911422
1.416037232013428
0.537117570763714
-0.14648661020828566
0.04882887006942855
-1.9043259327077133
-3.36919203479057
-4.931715877012284
-6.494239719233997
-6.201266498817426
-7.177843900205997
-7.959105821316854
-7.763790341039139
-8.74036774242771
-9.521629663538567
-9.326314183260854
-9.326314183260854
-9.326314183260854
-10.302891584649425
-10.986495765621424
-10.888838025482567
-11.865415426871138
-12.549019607843137
-13.330281528953995
-14.11154345006485
-13.916227969787137
-15.869382772564279
-17.334248874647134
-17.041275654230564
-18.994430457007706
-20.45929655909056
-21.14290074006256
-21.92416266117342
-21.728847180895706
-23.682001983672848
-25.146868085755703
-24.756237125200276
-25.830472266727703
-26.514076447699704
-28.27191577019913
-29.834439612420844
-29.443808651865414
-30.420386053253985
-31.201647974364842
-31.00633249408713
-31.9829098954757
-32.6665140764477
-33.44777599755856
-34.22903791866941
-34.0337224383917
-35.10795757991913
-35.79156176089113
-35.596246280613414
-35.596246280613414
-35.596246280613414
-35.596246280613414
-35.596246280613414
-35.596246280613414
-33.64309147783627
-32.178225375753414
-32.471198596169984
-29.541466392004274
-27.295338368810558
-23.974975204089418
-20.84992751964599
-21.533531700617992
-14.697489890897993
-9.521629663538567
-10.693522545204852
-3.7598229953459983
1.3183794918745708
7.763790341039139
14.013885709925994
12.549019607843137
19.58037689784085
24.65857938506142
23.58434424353399
31.396963454642556
37.35408560311284
41.74868390936141
46.43625543602655
45.362020294499125
50.34256504158083
54.053559166857404
53.17463950560769
56.20202944991226
58.350499732967116
59.815365835049974
61.37788967727169
60.987258716716255
61.08491645685512
60.987258716716255
60.987258716716255
59.03410391393912
57.56923781185626
56.006713969634546
54.346532387273975
54.7371633478294
50.83085374227512
47.80346379797055
48.48706797894255
45.45967803463798
43.21355001144427
39.893186846723125
36.768139162279695
37.4517433432517
33.545433737697415
30.518043793392845
31.201647974364842
27.1976806286717
24.267948424505988
22.021820401312276
19.678034637979707
20.16632333867399
17.236591134508277
14.990463111314565
15.47875181200885
11.572442206454566
8.642710002288853
6.39658197909514
4.052796215762569
4.541084916456855
2.490272373540856
1.0254062714579995
1.416037232013428
-0.537117570763714
-2.0019836728465705
-2.5879301136797133
-3.36919203479057
-3.2715342946517127
-6.103608758678568
-8.349736781872283
-7.861448081177996
-11.767757686732281
-14.697489890897993
-18.799114976729992
-22.705424582284277
-21.826504921034562
-23.87731746395056
-25.342183566033416
-25.049210345616846
-25.049210345616846
-25.049210345616846
-22.21713588158999
-19.971007858396277
-20.45929655909056
-14.599832150759136
-10.205233844510566
-11.181811245899137
-5.224689097428855
-0.8300907911802854
2.8809033340962844
6.787212939650568
6.005951018539712
10.009918364232853
12.939650568398566
12.256046387426567
17.13893339436942
20.84992751964599
24.756237125200276
28.66254673075456
27.783627069504846
33.74074921797513
38.1353475242237
37.15877012283513
43.018234531166556
47.412832837415124
51.22148470283055
55.127794308384836
54.24887464713512
59.22941939421683
62.84275577935454
61.96383611810483
65.96780346379796
68.89753566796368
72.02258335240711
75.14763103685054
74.46402685587854
76.41718165865568
77.88204776073853
77.58907454032196
77.58907454032196
77.58907454032196
77.4914168001831
77.4914168001831
77.4914168001831
75.53826199740597
74.07339589532312
74.36636911573969
71.33897917143511
69.19050888838025
66.74906538490883
64.40527962157626
64.89356832227054
60.987258716716255
57.95986877241169
58.643472953383686
54.639505607690545
51.709773403524835
48.48706797894255
45.362020294499125
46.04562447547112
40.186160067139696
35.69390402075227
36.67048142214084
31.68993667505913
27.97894254978256
23.096055542839704
18.40848401617456
19.48271915770199
13.525597009231708
9.130998702983138
10.10757610437171
4.150453955901427
-0.24414435034714274
-4.931715877012284
-9.619287403677424
-8.545052262149996
-12.646677347981994
-15.576409552147707
-14.892805371175708
-18.799114976729992
-21.728847180895706
-22.998397802700847
-24.65857938506142
-24.267948424505988
-26.22110322728313
-27.68596932936599
-27.392996108949415
-29.346150911726557
-30.811017013809415
-31.396963454642556
-32.27588311589227
-32.08056763561456
-33.05714503700313
-33.74074921797513
-33.545433737697415
-32.6665140764477
-31.885252155336843
-30.127412832837415
-28.564888990615703
-28.95551995117113
-24.072632944228275
-20.361638818951704
-21.14290074006256
-15.283436331731137
-10.888838025482567
-4.150453955901427
1.9043259327077133
0.537117570763714
10.302891584649425
17.724879835202564
16.064698252841993
